"Shawn Jimenez","CHEM-5000"
"Zachary King","CS-3100"
"David Clarke","LANG-3200"
"Tammy Taylor","MUS-3100"
"James Pace","HIST-4000"
"David Blair","MT-1700"
"Brittany Mata","ENG-4300"
"Vincent Hall","MED-300"
"Kimberly Branch","ENG-4300"
"Henry Baker","ENG-4300"
"Nancy Velasquez","HIST-4000"
"Andrew Ferguson","MUS-3100"
"Eric Johnson","MT-1700"
"Mr. Bruce Parsons","MUS-3100"
"John Collins","CHEM-5000"
"John Landry","PHYS-4600"
"Jennifer Mccullough","CHEM-5000"
"David Davis","ART-4600"
"Katherine Lopez","MED-300"
"Barry Huang","MT-1700"
"Jose Larsen","ART-4600"
"Joshua Johnson","LANG-3200"
"Patrick Sanford","MED-300"
"Kara Stanley","BIO-5000"
"Robert Obrien","CHEM-5000"
"Courtney Blair","ART-4600"
"Douglas Taylor","ART-4600"
"Rodney George","CHEM-5000"
"Jessica Hart","ENG-4300"
"Lisa Garcia","PHYS-4600"
"Dwayne Norris","LANG-3200"
"Abigail Howard","ART-4600"
"Karen Wilson","MUS-3100"
"Kimberly Fisher","CHEM-5000"
"Ashley Johnson","ENG-4300"
"Brittany Clark","BTECH-3700"
"Edward Delgado","BIO-5000"
"Crystal Smith","ART-4600"
"Ann Alexander","HIST-4000"
"Glenn Kelley","PHYS-4600"
"David Crawford","BTECH-3700"
"Lynn Gomez","HIST-4000"
"Rebecca Patton","MUS-3100"
"Todd Blevins","BTECH-3700"
"Amanda Cruz","ART-4600"
"Annette Rhodes","BIO-5000"
"Melissa Baker","ENG-4300"
"Cynthia West","LANG-3200"
"Rebecca Smith","ENG-4300"
"Mike Barnes","CHEM-5000"
"Jeffrey Willis","MED-300"
"Kristopher Walker","ART-4600"
"Lindsay Smith MD","PHYS-4600"
"Kenneth Avery","CS-3100"
"Brittany Carter","CHEM-5000"
"David Maxwell","ART-4600"
"Samuel Ferguson","ENG-4300"
"Bradley Pitts","MUS-3100"
"Robert Wilson","MED-300"
"Katherine Morrison","CS-3100"
"Michael Flores","HIST-4000"
"James Oliver","CHEM-5000"
"Karen Fisher DVM","MUS-3100"
"Marissa Foster MD","ART-4600"
"Helen Silva","MED-300"
"Angela Ramirez","MT-1700"
"Jennifer Santiago","CHEM-5000"
"Hunter Roach","ART-4600"
"Christopher Morales","ART-4600"
"Leroy Burton","HIST-4000"
"Tina Martinez","CS-3100"
"Denise Weiss","ENG-4300"
"Alex Martinez","MED-300"
"Samuel Ferguson","BTECH-3700"
"Richard Elliott","MED-300"
"Thomas Thompson","ENG-4300"
"Tanya Jones","HIST-4000"
"Erica Crawford","MUS-3100"
"Matthew Barker","CHEM-5000"
"Tammy Wilkins","MED-300"
"Sean Ramsey","BTECH-3700"
"Samantha Aguilar","ENG-4300"
"Melissa Stewart","BIO-5000"
"Eddie Marquez","PHYS-4600"
"Robert Mcmahon","LANG-3200"
"Vanessa Sanchez","LANG-3200"
"Ashley Dean","CHEM-5000"
"Nicholas Perry","CHEM-5000"
"Sean Davis","HIST-4000"
"Joshua Johnson","ART-4600"
"Daniel Medina","CHEM-5000"
"Kelly Wilcox","BTECH-3700"
"Jamie Burnett","MED-300"
"Arthur Thomas","BIO-5000"
"Angelica Wiggins","ART-4600"
"Walter Walker","MUS-3100"
"Heather Torres","CHEM-5000"
"Anthony Parker","CHEM-5000"
"Amanda Johnson","BIO-5000"
"Richard Peterson","MT-1700"
"Olivia Barnes","MUS-3100"
"Zachary King","BTECH-3700"
"Randy Riley","MUS-3100"
"Andrew Herrera","CHEM-5000"
"Edwin Wilson","ART-4600"
"Ryan Vasquez","BIO-5000"
"Meghan Wilson","BTECH-3700"
"Brandon Hill","LANG-3200"
"Francisco Murphy","CS-3100"
"Alexandra Andrade","LANG-3200"
"Suzanne Guerrero","MED-300"
"Douglas Ward","ART-4600"
"Jennifer Sexton","LANG-3200"
"Michael Craig","BTECH-3700"
"Carrie Palmer","ART-4600"
"Nicholas Alexander","CHEM-5000"
"Jeffery Hubbard","LANG-3200"
"Patrick Liu","LANG-3200"
"Caleb Mitchell","HIST-4000"
"Sheryl May","MT-1700"
"Thomas Evans","ART-4600"
"Joseph Miller","MT-1700"
"Christopher Peterson MD","PHYS-4600"
"Nancy Young","MUS-3100"
"Tony Estrada","PHYS-4600"
"Stefanie Ward","BIO-5000"
"James Nguyen","HIST-4000"
"Kimberly Henderson","MT-1700"
"Autumn Reese","ENG-4300"
"Kevin Martin","ART-4600"
"Claudia Singleton","MT-1700"
"Michaela Blair","ENG-4300"
"Erin Murphy","HIST-4000"
"Lynn Sullivan","MED-300"
"Timothy Douglas","MT-1700"
"David Davis","MUS-3100"
"Ross Horton","ENG-4300"
"Julia Bowen","ART-4600"
"Roger Williams","CHEM-5000"
"Elizabeth Lane","CHEM-5000"
"Jill Rodriguez","ENG-4300"
"Lori Johnson","MUS-3100"
"Gregg Aguilar","MUS-3100"
"Tiffany Martinez","CHEM-5000"
"Jesse Brady","MT-1700"
"Mr. Francis Case","ART-4600"
"Robert Young","MT-1700"
"Pam Riley","LANG-3200"
"Erin Hale","MED-300"
"Ashley Baker","ENG-4300"
"Denise Johnson","LANG-3200"
"Robin Cruz","ENG-4300"
"Debbie Stephenson","HIST-4000"
"Karen Goodman","MT-1700"
"Scott Chapman","MT-1700"
"Patrick Sanford","MED-300"
"Michelle Hopkins","BIO-5000"
"Jennifer Barnes","MUS-3100"
"Emily Peterson","LANG-3200"
"Cynthia White","BTECH-3700"
"Christopher Herrera","CS-3100"
"Charles Morrison Jr.","HIST-4000"
"David Garza","LANG-3200"
"Tammy Orozco","CS-3100"
"Todd Parsons","MUS-3100"
"Keith Oneal","HIST-4000"
"Laura Cunningham","CS-3100"
"Laura Mcgee","MUS-3100"
"Kimberly Brooks","MT-1700"
"Jeremy Terry","ENG-4300"
"Todd Blevins","ART-4600"
"Donna Wells","MUS-3100"
"Andre Young","MT-1700"
"Robert Hines","CHEM-5000"
"Krista Richardson","ENG-4300"
"Jennifer Stout","BIO-5000"
"Nicole Ramos","ART-4600"
"Keith Ruiz","MT-1700"
"Jacqueline Hill","MUS-3100"
"Wesley Garcia","ART-4600"
"Tammy Edwards","CHEM-5000"
"Victoria Wagner","LANG-3200"
"Dale Gomez","MED-300"
"Wayne Nichols","ENG-4300"
"Larry Kramer","MT-1700"
"Lisa Beck","MUS-3100"
"Roger Brooks","MED-300"
"Carol Thompson","MT-1700"
"Angela Shaw","CS-3100"
"Lindsay Hall","CS-3100"
"Sherry Taylor","BIO-5000"
"Jonathan Mendoza","BIO-5000"
"William Phelps","HIST-4000"
"Edward Sanders","MT-1700"
"Melissa Anderson","HIST-4000"
"Sandra Waller","ART-4600"
"Joseph Taylor","HIST-4000"
"Benjamin Fisher","PHYS-4600"
"Crystal Michael","MT-1700"
"Samuel Strickland","CS-3100"
"Bryan Erickson","ENG-4300"
"Leslie Collins","ART-4600"
"Joan Watkins","LANG-3200"
"Morgan Nichols","CHEM-5000"
"Calvin Ramsey","PHYS-4600"
"Julie Alvarez","LANG-3200"
"Joseph Gray","ENG-4300"
"Kevin Schmidt","BIO-5000"
"Kristina Smith","BIO-5000"
"Christopher Peterson MD","CHEM-5000"
"Renee Gross","BTECH-3700"
"Rhonda Foster","MED-300"
"Elizabeth Figueroa","MED-300"
"Victoria Norman","BIO-5000"
"Amanda Shepard","MT-1700"
"Elizabeth Bennett","BTECH-3700"
"Katherine Morrison","PHYS-4600"
"Pamela Terry","PHYS-4600"
"Barry Jones","CHEM-5000"
"Lisa Beck","ART-4600"
"Mary Williams","ART-4600"
"Tristan Nunez","CHEM-5000"
"Paul Taylor","BTECH-3700"
"Dylan Schneider","MT-1700"
"Briana Steele","MT-1700"
"Juan Patel","CHEM-5000"
"Alexis Key","CHEM-5000"
"Lisa Strickland","ENG-4300"
"Carl Fowler","BTECH-3700"
"Amanda Edwards","PHYS-4600"
"Michael Cook","LANG-3200"
"Edward Miller","BIO-5000"
"Michael Prince","MT-1700"
"Sarah Heath","ENG-4300"
"Kevin Wiggins","MED-300"
"Paige Taylor","ART-4600"
"Erica Henry","BIO-5000"
"Edgar Flores","MED-300"
"Megan Dixon","HIST-4000"
"Susan Santos","CS-3100"
"Raymond Taylor","HIST-4000"
"Heather Harris","BTECH-3700"
"Mary Smith","CHEM-5000"
"Pamela Kim","MED-300"
"Eric Campbell","HIST-4000"
"John Sexton","BTECH-3700"
"Deborah Hernandez","MT-1700"
"Jesse Wyatt","BTECH-3700"
"Stephen White","HIST-4000"
"Catherine Williams","ART-4600"
"Brian Ware","BTECH-3700"
"Jessica Smith","BIO-5000"
"Timothy Moody","BTECH-3700"
"Jeremy Kim","MUS-3100"
"Dillon Schultz","CHEM-5000"
"Bradley Rowland","HIST-4000"
"Michele Garcia","MT-1700"
"Daniel Henry","HIST-4000"
"Helen Avery","BTECH-3700"
"Jennifer Cole","MT-1700"
"John Landry","BIO-5000"
"Robert Palmer","CS-3100"
"Steven Mccoy","BIO-5000"
"Christopher Craig","HIST-4000"
"Sheena Smith","BTECH-3700"
"Manuel Mcdonald","MED-300"
"Beth Ramirez","MT-1700"
"Nicole Hodge","MT-1700"
"Robert Allen","MED-300"
"Lisa Ruiz","MT-1700"
"Frank Moore","MED-300"
"Chad Gutierrez","CS-3100"
"Christopher Hunt","HIST-4000"
"Robert Smith","ART-4600"
"Tristan Morton","BIO-5000"
"Sean Boyd","HIST-4000"
"Joshua Carrillo","CHEM-5000"
"Alexandra Johnson","BIO-5000"
"Javier Reynolds","BTECH-3700"
"Veronica Williams","PHYS-4600"
"Johnny Ryan","CS-3100"
"James Lee","ART-4600"
"Michelle Ross","MT-1700"
"Jaime Clarke","CHEM-5000"
"Donald Mccoy","CS-3100"
"Steven Torres","LANG-3200"
"Ashley Casey","CHEM-5000"
"Christine Anderson","MUS-3100"
"Taylor Ward","ART-4600"
"Patricia Johnson","BTECH-3700"
"Laura Lopez","CS-3100"
"Robert Wagner","HIST-4000"
"Timothy Kennedy","CHEM-5000"
"Jasmine Griffin","CHEM-5000"
"Daniel Marsh","MT-1700"
"Andre Hawkins","HIST-4000"
"Shawna Taylor","PHYS-4600"
"Jennifer Miller","MED-300"
"Daniel Wilson","BTECH-3700"
"Jeffrey Yang","MED-300"
"Matthew Brown","PHYS-4600"
"Todd Blevins","MUS-3100"
"Scott Dennis","CS-3100"
"Joshua Abbott","LANG-3200"
"Rhonda Foster","MED-300"
"Peter Watson","MT-1700"
"Miranda Sharp","MED-300"
"Eddie Marquez","PHYS-4600"
"Joe Harris","MED-300"
"Lindsay Hall","PHYS-4600"
"Carrie Young","MUS-3100"
"Michael Richards","MT-1700"
"Tiffany Haynes","PHYS-4600"
"Mary Booth","PHYS-4600"
"Joseph Miller","PHYS-4600"
"Ryan Mills","PHYS-4600"
"Mary Brown","ART-4600"
"Maria Soto","HIST-4000"
"Charles Morrison Jr.","HIST-4000"
"Peter Wright","MED-300"
"Sandra Gray MD","HIST-4000"
"Dr. John Gomez","BIO-5000"
"Daniel Marsh","MT-1700"
"William Guerrero","MUS-3100"
"Christina Hopkins","MED-300"
"Daniel Jefferson","PHYS-4600"
"Morgan Nichols","LANG-3200"
"Alexander Jones","MED-300"
"Leah Williams","CS-3100"
"Andrea Chan MD","PHYS-4600"
"Maria Cole","BTECH-3700"
"Barbara Butler","MUS-3100"
"Chloe Navarro","BIO-5000"
"Juan Schneider","MUS-3100"
"Kelsey Mckenzie","BIO-5000"
"Penny Cummings","ENG-4300"
"Michael Torres","CHEM-5000"
"Marcus White","CHEM-5000"
"Angela Ramirez","MED-300"
"Kayla Higgins","MUS-3100"
"Laura Bowen","ART-4600"
"Kimberly Brooks","CS-3100"
"Sarah Webb","ART-4600"
"Justin Harris","ART-4600"
"Catherine Mann","BIO-5000"
"Dale Gomez","MT-1700"
"Craig Ray","MT-1700"
"Grant Miller","PHYS-4600"
"Sharon Richardson","PHYS-4600"
"Janet Beck","MUS-3100"
"Kristina Smith","ART-4600"
"Jacqueline Thompson","HIST-4000"
"Erik Knox","PHYS-4600"
"David Sullivan","ART-4600"
"Erica Henry","ENG-4300"
"Laura Craig","ENG-4300"
"Matthew Horne","ENG-4300"
"Craig Oconnell","MT-1700"
"Andrew Townsend","HIST-4000"
"Sharon Mendez","BIO-5000"
"Wesley Garcia","BIO-5000"
"Helen Avery","MT-1700"
"Shawna Taylor","MED-300"
"Heather Harris","CHEM-5000"
"Bryan Booth","BTECH-3700"
"Kelly Robertson","PHYS-4600"
"Aaron Mcdonald","MED-300"
"Ann Johnson","LANG-3200"
"Jorge Moreno","HIST-4000"
"Christopher Spencer","PHYS-4600"
"Melissa Maynard","MED-300"
"James Li","BIO-5000"
"Timothy Coleman","MT-1700"
"Jesse Reed","PHYS-4600"
"Russell Cooper IV","HIST-4000"
"Jennifer Cole","MT-1700"
"Brianna Williams","HIST-4000"
"Alexander Small","ART-4600"
"Joshua Gregory","MED-300"
"Alexandra Smith MD","CS-3100"
"Rebecca Brown","CS-3100"
"Sarah Jordan","ART-4600"
"Stacey Thompson","CS-3100"
"Stacey Brown","MT-1700"
"David Anderson","CS-3100"
"Zoe Chavez DVM","LANG-3200"
"Rachel Larsen","MED-300"
"Jennifer Sexton","BTECH-3700"
"David Davis","ENG-4300"
"Joshua Jones","ART-4600"
"Wayne Smith","PHYS-4600"
"Samuel Norman","LANG-3200"
"Melissa Edwards","MUS-3100"
"Tara Waters","MUS-3100"
"Steven Torres","MUS-3100"
"Ronald Smith","PHYS-4600"
"Kristina Nelson","CHEM-5000"
"Christina Bennett","MUS-3100"
"Benjamin Brown","HIST-4000"
"Joseph Wallace","MT-1700"
"Aaron Hansen","CS-3100"
"Julia Murray","ENG-4300"
"Leslie Collins","MUS-3100"
"David Woods","MUS-3100"
"Edward Berry","LANG-3200"
"Kimberly Johnson","CHEM-5000"
"Cindy Rhodes","ENG-4300"
"Christina Morris","MT-1700"
"Sharon Ashley","HIST-4000"
"Shannon Coleman","MUS-3100"
"Lauren Salinas","MT-1700"
"Katie Johnson","MED-300"
"Gregg Aguilar","MED-300"
"Brittany Potter","MUS-3100"
"Amber Kramer","MUS-3100"
"Kenneth Owen","ENG-4300"
"Toni Barber","ENG-4300"
"Thomas Massey","LANG-3200"
"Meghan Walker","BIO-5000"
"Joel Porter","BIO-5000"
"Melissa Rogers","BIO-5000"
"Stephanie Simmons","LANG-3200"
"Lisa Walter","MED-300"
"John Phillips","LANG-3200"
"Robert Chang","MT-1700"
"Robert Watson","ENG-4300"
"Paul Taylor","ART-4600"
"Derek Wilson","ART-4600"
"Matthew Torres","MUS-3100"
"Robert Miller","CHEM-5000"
"Vanessa Sanchez","PHYS-4600"
"Emma Rose","BTECH-3700"
"Kristina Johnson","CHEM-5000"
"Jon Cabrera","BIO-5000"
"Steven Johnson","CS-3100"
"Thomas Robinson","LANG-3200"
"Sandra Collier","HIST-4000"
"Shelley Evans","BIO-5000"
"Richard Miller","ART-4600"
"Mark Wiggins","CS-3100"
"Kelly Dixon","LANG-3200"
"Andrew Pitts","LANG-3200"
"Patricia Burns","ENG-4300"
"Joseph Martinez","LANG-3200"
"Michelle Hopkins","MT-1700"
"Alexander Small","MUS-3100"
"Ashley Morales","PHYS-4600"
"Roberta Jones","MED-300"
"Brandon Hill","ART-4600"
"Robert Palmer","MED-300"
"Renee Miller","MED-300"
"James Thompson","MUS-3100"
"Seth Schneider","ENG-4300"
"Randy Tanner","MED-300"
"Sharon Williams","CS-3100"
"Scott Miles","PHYS-4600"
"Kerry Gonzalez","HIST-4000"
"Gary King","ART-4600"
"Latoya Bautista","HIST-4000"
"Joshua Smith","MT-1700"
"David Garza","MUS-3100"
"Jared Steele","HIST-4000"
"Lindsey Allen","MT-1700"
"David Woods","ART-4600"
"Travis Flores","BTECH-3700"
"Heidi Rodriguez","CS-3100"
"Richard Miller","PHYS-4600"
"Timothy Shaw","LANG-3200"
"Amber Kramer","ART-4600"
"Robert Flores","PHYS-4600"
"Jesse Wyatt","ENG-4300"
"Sarah Bradford","CS-3100"
"Claire Woods","MED-300"
"Samantha Holmes","CS-3100"
"Phillip Jackson","BTECH-3700"
"Kristina Smith","PHYS-4600"
"Lisa Garcia","MED-300"
"Vincent Hall","CS-3100"
"Donna Wells","MUS-3100"
"Kristen Allen","ENG-4300"
"Tara Bullock","MT-1700"
"Tracy Branch","ART-4600"
"Patrick Obrien","CHEM-5000"
"Zachary Mclaughlin","MT-1700"
"Amanda Edwards","CHEM-5000"
"John Phillips","MT-1700"
"Derek Moon","PHYS-4600"
"Arthur Meyer","MT-1700"
"Charles Duffy","PHYS-4600"
"Krista Garcia","BTECH-3700"
"Pamela Bailey","CHEM-5000"
"Kaitlin Bowman","CHEM-5000"
"Donna Peterson","BIO-5000"
"Elizabeth Frazier","PHYS-4600"
"David Crawford","CHEM-5000"
"Martha Everett","ENG-4300"
"Amber Garrett","MED-300"
"Jeremy Rivera","HIST-4000"
"Tiffany Avery","BIO-5000"
"Joel Vincent","CS-3100"
"Melissa Stewart","ART-4600"
"Stacey Thompson","BTECH-3700"
"Laurie Pacheco","MT-1700"
"Kristina Smith","CS-3100"
"Annette Schultz","PHYS-4600"
"Angela Pierce MD","MED-300"
"Carmen Williams","ART-4600"
"Edward Maxwell","ART-4600"
"Diana Bird","ENG-4300"
"Lindsay Koch","MT-1700"
"Sarah Wilson","BIO-5000"
"Anthony Hardy","PHYS-4600"
"David Dodson","CHEM-5000"
"Nathan Wagner","ART-4600"
"Beth Ramirez","MUS-3100"
"Justin Delgado","LANG-3200"
"Michael Smith","ENG-4300"
"Ruben Moore","CS-3100"
"Edwin Wilson","ART-4600"
"Julia Schwartz","ENG-4300"
"Mr. Matthew Turner","PHYS-4600"
"Mr. Bruce Parsons","ART-4600"
"Melissa Barnes","HIST-4000"
"Nicholas Burch","ART-4600"
"Krista Garcia","MED-300"
"Robert Obrien","MUS-3100"
"Sara Brock","BTECH-3700"
"Paula Wagner","BIO-5000"
"Michele Scott","MED-300"
"Anne Donovan","MED-300"
"Marissa Andrews","HIST-4000"
"Anthony Wright","MED-300"
"Sandra Gray MD","MT-1700"
"Emily Joseph","PHYS-4600"
"Shaun Galloway","MED-300"
"Erik Williams","MUS-3100"
"Samuel Strickland","CS-3100"
"John Collins","CHEM-5000"
"Bobby Lowe","MUS-3100"
"Angela Wilkinson","ART-4600"
"Justin Harris","MT-1700"
"Kayla Martin","PHYS-4600"
"Ian Oneal","MED-300"
"Sabrina Murphy","PHYS-4600"
"Todd Parsons","ART-4600"
"Daniel Rowe","MT-1700"
"Gina Lang","ART-4600"
"Tyler Cohen","MT-1700"
"Kaylee Best","LANG-3200"
"Christopher Smith","HIST-4000"
"Elizabeth Romero","BIO-5000"
"Brittney Adkins","CS-3100"
"Rhonda Adams","ART-4600"
"Ashley Miller","PHYS-4600"
"Brian Castro","ENG-4300"
"Diana Bird","MED-300"
"Kyle Daniels","ENG-4300"
"Connor Long","CHEM-5000"
"Christopher Clark","ENG-4300"
"David Clarke","HIST-4000"
"Jason Manning","MUS-3100"
"Joshua Cox","MT-1700"
"Andrea Joyce","LANG-3200"
"Brandon Martin","MUS-3100"
"Colton Ross","BTECH-3700"
"Holly Jones","MT-1700"
"Joshua Alvarado","MT-1700"
"Marissa Andrews","LANG-3200"
"Heather Schneider","HIST-4000"
"Lisa Griffin","LANG-3200"
"Stephanie Williams","CS-3100"
"Jordan Stein","MUS-3100"
"Derrick Morales","PHYS-4600"
"Angela Meyer","CHEM-5000"
"Kevin Zimmerman","CS-3100"
"Chase Smith","ART-4600"
"Julia Ball","MED-300"
"Julie Martin","MED-300"
"Michelle Walters","CS-3100"
"Toni Barber","HIST-4000"
"Jared Thompson","MUS-3100"
"Dorothy Brown","MED-300"
"Timothy Moore","CHEM-5000"
"Amanda Nguyen","PHYS-4600"
"Marc Green","HIST-4000"
"Roger Sanchez","BIO-5000"
"Maria Carey","PHYS-4600"
"Karen Taylor","ENG-4300"
"Anne Anderson","PHYS-4600"
"Janet Beck","BIO-5000"
"Melissa Deleon","MT-1700"
"Jonathan Lowe","BTECH-3700"
"Melissa Maynard","BIO-5000"
"Larry Santos","MUS-3100"
"Kenneth Jacobs","MT-1700"
"Gregory Short","CHEM-5000"
"Joshua Lamb","PHYS-4600"
"Brandon Bryan","LANG-3200"
"Craig Ray","CHEM-5000"
"Paula Harmon","CHEM-5000"
"Nathan Harrison","CHEM-5000"
"Jessica Herman","HIST-4000"
"Christine Randall","ENG-4300"
"Michael Terry","CHEM-5000"
"John Harris","CHEM-5000"
"Michelle Burnett","MUS-3100"
"Adrian Middleton","PHYS-4600"
"Alexandra Moran","ART-4600"
"James Watts","ENG-4300"
"Daniel Jefferson","CHEM-5000"
"Harold Pratt","BTECH-3700"
"William Howell","MUS-3100"
"Christopher Herrera","MT-1700"
"Laura Lopez","CS-3100"
"Mary Martin","PHYS-4600"
"Mariah Klein","BTECH-3700"
"Julie Martin","BIO-5000"
"Joseph Gray","ENG-4300"
"Jessica Cabrera","PHYS-4600"
"Vincent Norton","MED-300"
"Sara Pham","CHEM-5000"
"Nancy Weiss","ENG-4300"
"Charles Franklin","CHEM-5000"
"Charles Morrison Jr.","ART-4600"
"Anthony Lane","ENG-4300"
"Rachael Smith","MT-1700"
"Rachel Lopez","MUS-3100"
"Kristie Stone","MED-300"
"Elizabeth Romero","CS-3100"
"Lisa Robinson","MED-300"
"Mr. Thomas Townsend","MED-300"
"Anthony Nelson","MT-1700"
"Natalie Mitchell","ART-4600"
"Andrea Ramirez","MUS-3100"
"Brenda Cunningham","CHEM-5000"
"Johnny Kim Jr.","HIST-4000"
"Mary Holt","PHYS-4600"
"Ian Oneal","CHEM-5000"
"Katie Kline","CS-3100"
"Carl Fowler","LANG-3200"
"Sandra Waller","LANG-3200"
"Jeremy Kim","MED-300"
"Matthew Kidd","HIST-4000"
"Kayla Martin","BTECH-3700"
"Melissa Baker","CHEM-5000"
"Mark Henderson","ART-4600"
"Joseph Miller","MUS-3100"
"David Cooper","MT-1700"
"John Buck","MUS-3100"
"Russell Cooper IV","ART-4600"
"Frank Giles","LANG-3200"
"Elizabeth Curry","CHEM-5000"
"Bradley Monroe","BTECH-3700"
"Jonathan Garrison","MED-300"
"Derrick Cameron","CHEM-5000"
"Kimberly Branch","PHYS-4600"
"Charles Herrera","BIO-5000"
"Arthur Meyer","LANG-3200"
"Christy Turner","CS-3100"
"Nicolas Sutton","LANG-3200"
"James Smith","MUS-3100"
"Kelly Davidson","CS-3100"
"Madeline Harper","HIST-4000"
"James Castillo","HIST-4000"
"Margaret Kirk","MT-1700"
"Juan Dunn","LANG-3200"
"Mallory Austin","BIO-5000"
"Aaron Patel","CHEM-5000"
"Mrs. Donna Burton","MED-300"
"Adam Johnson","MED-300"
"Angela Ramirez","PHYS-4600"
"Shaun Galloway","CHEM-5000"
"Brittany Carter","ART-4600"
"Edward Sutton","MT-1700"
"Isaiah Turner","LANG-3200"
"Mrs. Heather Johnson","MED-300"
"Helen Avery","CS-3100"
"Garrett Nguyen","HIST-4000"
"Gabriel Martinez","BTECH-3700"
"Catherine Bailey","BIO-5000"
"Daniel Reid","BIO-5000"
"Deborah Johns PhD","MED-300"
"Heather Gross","MED-300"
"Maria Marquez","MED-300"
"Steven Cooper DVM","CS-3100"
"Zachary Johnson","ENG-4300"
"Kelly Estes","CS-3100"
"Mary Vargas","ART-4600"
"Erik Green","MUS-3100"
"Kelsey Reynolds","ART-4600"
"Matthew Rodriguez","MT-1700"
"Mary Rowland","LANG-3200"
"Ryan Lloyd","ENG-4300"
"Zoe Russo","BIO-5000"
"Meghan Johnson","MED-300"
"Jeanne Simpson","HIST-4000"
"Michelle Walters","BIO-5000"
"Erica Henry","ENG-4300"
"Michael Fuller","BIO-5000"
"Anthony Gray","ENG-4300"
"Bob Khan","MED-300"
"Eddie Lowe","ART-4600"
"Robert Gonzalez","CHEM-5000"
"Eric Campbell","HIST-4000"
"Mark Johnson","CS-3100"
"Paula Herrera MD","CHEM-5000"
"Adam Johnson","CHEM-5000"
"Jonathan Mendoza","ART-4600"
"Kathy Guzman","CS-3100"
"Miranda Sharp","MT-1700"
"Mark Johnson","BIO-5000"
"Tracy Proctor","MUS-3100"
"Scott Dennis","PHYS-4600"
"Margaret Glenn","PHYS-4600"
"Mary Dickerson","HIST-4000"
"Cristina Rodriguez","ART-4600"
"Russell Cooper IV","BIO-5000"
"Jill Lynch","ART-4600"
"Charles Morrison Jr.","ART-4600"
"Jason Shields","ART-4600"
"Carrie Palmer","BIO-5000"
"Eric Matthews","PHYS-4600"
"Mark Carey","MT-1700"
"Melissa Edwards","ART-4600"
"James Castillo","CS-3100"
"Christian Johnson","MUS-3100"
"Ann Smith","CHEM-5000"
"Anna Benson","BIO-5000"
"Jared Steele","ENG-4300"
"Ryan Green","HIST-4000"
"Michael Gonzalez","MUS-3100"
"Angela Ramirez","CHEM-5000"
"Richard Sloan","BTECH-3700"
"Adam Johnson","LANG-3200"
"Colton Ross","PHYS-4600"
"Melissa Stewart","LANG-3200"
"Jessica Rogers","MED-300"
"Ashley Craig","ENG-4300"
"Brittany Goodwin","ENG-4300"
"Raymond Lee","BTECH-3700"
"Abigail Walsh","BIO-5000"
"Dylan Schneider","ART-4600"
"Ann Alexander","CHEM-5000"
"Isabel Farrell","MT-1700"
"Ashley Reynolds","MED-300"
"Gloria Green","PHYS-4600"
"Daniel Jefferson","HIST-4000"
"Hannah Rocha","MED-300"
"Latoya Bautista","ENG-4300"
"Mary Dickerson","HIST-4000"
"Debra Richardson","HIST-4000"
"Justin Delgado","CS-3100"
"Daniel Wyatt","HIST-4000"
"Mrs. Maria Cook DDS","CHEM-5000"
"Melissa Simmons","CS-3100"
"Billy Stone","CHEM-5000"
"Angelica Mendoza","LANG-3200"
"Nicole Cook","MT-1700"
"Edwin Mendez","CS-3100"
"Matthew Lin","PHYS-4600"
"Erin Pierce","CS-3100"
"David Davis","CS-3100"
"Stephanie Simmons","ENG-4300"
"Mary Miller","CS-3100"
"Charles Johnson","ENG-4300"
"Pamela Casey","MED-300"
"Connie Stokes","BTECH-3700"
"Francisco Murphy","HIST-4000"
"Oscar Jennings","MED-300"
"Tara Bullock","HIST-4000"
"Paige Jackson","CS-3100"
"Jeffrey Freeman","BIO-5000"
"Amy Mendoza","MT-1700"
"Frank Moore","ART-4600"
"Scott Barton","PHYS-4600"
"Michael Benjamin","PHYS-4600"
"Heather Gill","BIO-5000"
"Joel Porter","MUS-3100"
"Melissa Martin","PHYS-4600"
"Megan Stokes","CS-3100"
"Rhonda Adams","MUS-3100"
"Jeffrey Church","CHEM-5000"
"Angel Charles","MED-300"
"David Sullivan","MUS-3100"
"Elizabeth Thomas","MED-300"
"Shawn Jimenez","MED-300"
"William Luna","HIST-4000"
"James Johnson","HIST-4000"
"Daniel Wilson","LANG-3200"
"Maureen Miller","ENG-4300"
"Yolanda Cook","MED-300"
"Shaun Galloway","MUS-3100"
"Carrie Lee","CS-3100"
"Jordan West","MUS-3100"
"Janice Hess DDS","PHYS-4600"
"Alison Martin","ENG-4300"
"James Lee","HIST-4000"
"Daniel Sparks","CHEM-5000"
"Courtney Newton","LANG-3200"
"Christopher Contreras","CHEM-5000"
"Erica Crawford","PHYS-4600"
"Julia Mullen","LANG-3200"
"Michael Carr","ART-4600"
"David Walker","HIST-4000"
"Stacey Thompson","MT-1700"
"Tiffany Martinez","BTECH-3700"
"Angelica Wiggins","ART-4600"
"Eric Campbell","CHEM-5000"
"Christian Oconnell","MED-300"
"Jake Phillips","PHYS-4600"
"Frederick Harmon","MT-1700"
"Natalie Sexton","CS-3100"
"Joshua Carlson","BIO-5000"
"Craig Maldonado","CHEM-5000"
"Abigail Howard","ENG-4300"
"Joseph Martinez","PHYS-4600"
